"page_id","page_title","page_is_redirect","page_len","wikidata_numeric_id","views"
"1445457","Heinz Winkler (politician)","0","1281","Q96546","34"
"64027576","Leni Fischer","0","2474","Q1817712","133"
"61585227","Carrie Johnson","1","33230","Q64732854","98267"
"8799193","Marco Rose","0","16646","Q542990","27864"
"12324982","Robert Wood (Australian politician)","1","14083","Q7351217","141"
"66300009","Michael Meldman","1","4327","Q104704559","6422"
"15830","John Lee Hooker","1","23040","Q44570","34935"
"5355805","Craig Davidson","1","8142","Q3001999","2563"
"2772369","Christian Petzold (composer)","0","4743","Q537804","1582"
"67787046","Thomas Coombe (priest)","1","3187","Q18811276","48"
"7238714","Didier Reynders","1","14845","Q978208","1787"
"179331","Will Ferrell","1","59813","Q218503","163238"
"67304825","Steve Martin (Western Australian politician)","0","3413","Q106380408","64"
"1403839","Pietro Antonio Solari","1","4443","Q1394287","552"
"12710196","Ghulam Sadiq Khan","1","3706","Q5557671","375"
"63431267","Greta Onieogou","0","5298","Q60570949","15164"
"49375791","Paola (Greek singer)","1","3478","Q4473023","1153"
"15551217","Thomas Waterman Wood","1","7108","Q7794913","236"
"1817766","Joseph Gordon-Levitt","1","64462","Q177311","150352"
"2606118","Amanda Lepore","1","19712","Q242443","15734"
"23866703","Thomas Tuchel","1","168119","Q702233","116134"
"616390","Marie Tussaud","1","12577","Q219572","14080"
"5666114","Juan Carlos Navarro (basketball)","1","36571","Q310541","9937"
"57458274","Andreas Geisel","0","8242","Q497409","179"
"","Andriy_Melnyk_%28officer%29","","","",""
"62055118","Bill Nelson (American football)","1","1666","Q80706572","157"
"16355799","Nicholas Stoller","1","13473","Q2624066","67387"
"22340242","James Wansacz","1","3412","Q16214259","66"
"13705894","Michelle (German singer)","0","6921","Q70014","1229"
"2337360","Ciarán McMenamin","1","9778","Q977116","6654"
"69279378","Camilla Waltersson Grönvall","1","3241","Q4990177","1147"
"39764","Jacques Chirac","1","129416","Q2105","34279"
"68514625","Sepideh Moafi","1","20587","Q66142225","25354"
"3034327","Bola Tinubu","1","41481","Q3510872","50987"
"1547567","Meghann Shaughnessy","1","23982","Q54652","2115"
"217702","Geena Davis","1","66957","Q280098","469159"
"49440924","Danielle Deadwyler","0","46240","Q23058828","99291"
"48082001","Teddy Teclebrhan","1","7850","Q2399957","1009"
"9705143","Galen Young","1","18039","Q3757570","593"
"2248379","Felip Pedrell","1","7033","Q351394","477"
"62714326","Charlie Depthios","1","2228","Q16337336","65"
"63690352","Charles III de Bourbon","0","2862","Q2959399","245"
"38182507","Anisa Makhlouf","0","8299","Q12180950","4799"
"2988343","Daniel Macnee","1","6861","Q1161629","202"
"22112821","Johnny Knoxville","1","39131","Q295034","119958"
"163271","Bonnie Hunt","1","19901","Q272952","47998"
"30876430","Elizabeth Hurley","1","36489","Q75622","140585"
"64480183","Jigme Ugyen Wangchuck","0","4275","Q96776517","5650"
"15305399","Paul Richer","1","4859","Q3091270","336"
"764339","Robert Blake, Baron Blake","1","13264","Q7342148","802"
"68502180","Troy Kotsur","0","23327","Q3508016","21937"
"39767260","Sarah Harrison (journalist)","0","11048","Q13716200","1514"
"36047108","John Choumnos","1","2432","Q3171307","57"
"714407","Nikolay Zhukovsky (scientist)","1","8062","Q271956","1113"
"148983","Bobby Brown","1","54566","Q311241","118883"
"48570352","Jonathan Holloway (historian)","1","18588","Q22005680","1507"
"8841363","Moll King (coffee house proprietor)","1","9152","Q5362273","201"
"78438","Philip III of France","1","24666","Q172203","12678"
"27531949","Bill Murray (cartoonist)","1","2571","Q4910295","91"
"41234808","Steve Bannon","1","265532","Q16146870","143842"
"48654119","Jessica Plummer","1","21931","Q22005642","3712"
"49521700","Jigme Namgyel Wangchuck","1","4059","Q22985938","12181"
"56800559","Svenja Schulze","0","21078","Q1407342","1000"
"42875494","Joris Kayembe","0","8345","Q16979997","395"
"58764861","Jimin","1","136884","Q20947093","191978"
"33522085","Michael Cohen (writer)","0","5697","Q6829335","137"
"","Malte_Grunert","","","",""
"47747391","Lou Leon Guerrero","1","20611","Q21066675","4435"
"203321","Alan Cumming","1","47406","Q316629","93565"
"32378889","Beatrix of Baden","1","5365","Q107693","219"
"16894","Kylie Minogue","1","203694","Q11998","136667"
"16839985","George L. Miller","0","8613","Q5541467","213"
"59720","Alicia Keys","1","224049","Q121507","110605"
"46622934","Rishi Sunak","1","142704","Q20055561","9273857"
"51767106","Emily Carey","0","28398","Q16239251","274086"
"183773","Billy Corgan","1","100412","Q311382","87892"
"7366258","Sabine Bohlmann","0","4226","Q108360","448"
"5962511","Kim Jong Un","1","168649","Q56226","830"
"7670525","Mary Berry (writer, born 1763)","0","12051","Q6779058","283"
"32719070","Jason Isaacs (singer)","1","4339","Q6162755","345"
"11615357","Sophia of Rome","1","5514","Q462596","4120"
"50790360","Phoebe Bridgers","1","67771","Q24883319","121141"
"8982843","Khalid Ismail","1","2344","Q3814928","150"
"23136184","Grace Hightower","1","6133","Q404341","32946"
"9211902","George Miller (footballer, born 1980)","1","2257","Q5542484","66"
"38941354","Julia Garner","0","34340","Q13560358","123982"
"429643","Mariska Hargitay","1","56644","Q275964","278007"
"14536815","Candice Swanepoel","1","17186","Q233981","47909"
"2150128","James Hong","1","33576","Q358990","63664"
"159025","Mathilde Bonaparte","1","8048","Q237700","1773"
"210359","Bette Midler","1","76256","Q190631","741428"
"43399049","Joanna McGilchrist","0","1832","Q3179411","97"
"3555717","Will Smith (cricketer)","0","6186","Q8003105","168"
"8322946","Christopher Lloyd (TV producer)","1","8620","Q983238","22848"
"1237498","John Taylor (racing driver)","1","8216","Q171774","635"
"3824524","John Taylor (oculist)","0","9210","Q3182568","1996"
"15756977","David Bradley (UK journalist)","0","4062","Q5231652","114"
"5506692","Michel Friedman","0","8026","Q95237","1681"
"758161","Craig Adams (musician)","0","7539","Q2265907","1771"
"2155224","Natalie Zea","0","19928","Q290281","58404"
"6163664","Patrick McGrath (psychologist)","0","8901","Q7147157","131"
"70889329","Chad Smith (baseball, born 1995)","1","7642","Q112339386","342"
"1532157","Kim Dotcom","1","106012","Q60543","43503"
"19043935","Lisa Marie Presley","1","89785","Q237324","542939"
"58928","Ron Howard","1","58130","Q103646","168580"
"2430073","Sven Hannawald","0","17136","Q57835","539"
"1640050","Sophia Bush","1","50548","Q206916","140712"
"11470793","Leslie Mann (athlete)","1","12253","Q6531001","328"
"48411099","Kane Brown","1","43583","Q21620939","97029"
"993926","Lauren Bush","1","15394","Q456169","13816"
"14085769","Michael Ostrowski","1","1445","Q1145137","294"
"15656746","Julio Ángel Fernández","1","8461","Q11863","230"
"3393980","Abdullah II Al-Sabah","1","8015","Q3269504","661"
"2915373","Stephen Lang","1","37877","Q312902","87439"
"319799","Ayman al-Zawahiri","1","117597","Q186316","66997"
"14230694","Olaf Scholz","1","116024","Q61053","87261"
"13491433","Ram Charan","1","76994","Q3765047","219011"
"641036","Empress Masako","1","40237","Q230433","24031"
"37622250","Karaman Bey","0","55","Q6368276","385"
"60246155","Nico Schlotterbeck","0","13072","Q62015814","21728"
"6853491","Felicitas Woll","0","6512","Q63003","1109"
"1913223","Shermine Shahrivar","1","4706","Q63002","6049"
"237662","Eugénie de Guérin","1","2363","Q2386832","125"
"52592405","James Murray (loyalist)","0","5792","Q28015542","73"
"2923914","Zinaida Volkova","1","10698","Q529934","3562"
"200374","Henry Thomas Colebrooke","1","12555","Q237271","1628"
"33295284","Michael Jackson (footballer, born 1980)","1","9035","Q6831557","149"
"2885483","Jean Asselborn","0","9598","Q58200","834"
"21038835","Ian Hart (neurologist)","1","2234","Q14949078","75"
"21628506","Roberta Leigh","1","19884","Q3161936","710"
"68417631","Toheeb Jimoh","0","9831","Q107975978","17078"
"305473","Allen Iverson","1","93196","Q190094","102921"
"35621786","Mina Guli","1","7993","Q6862686","772"
"16878941","Jim Rash","1","19519","Q591785","66957"
"55675994","Imran Khan (businessman)","0","8781","Q43384689","1054"
"27853515","Robert Morgan Evans","1","5231","Q7347799","186"
"327664","Kirstie Alley","1","56136","Q151935","78203"
"675561","Lewis Hamilton","1","285163","Q9673","519714"
"5124734","Jim Simpson (Australian politician)","1","5130","Q16006477","56"
"884412","Henri Louis Frédéric de Saussure","1","9067","Q123776","334"
"41604700","Ken Block (politician)","1","49102","Q16195907","685"
"62679213","Mario Lopez (jurist)","0","5282","Q85783895","456"
"20897682","Alex Morgan","1","199399","Q233510","83847"
"344944","Ernest Augustus, Crown Prince of Hanover","1","26943","Q437001","11286"
"64965","Sigourney Weaver","1","48129","Q102124","254574"
"153557","Phil Collins","1","175235","Q144622","235637"
"52951533","Alice Cooper (teacher)","0","4042","Q18572190","116"
"24086533","Dave Franco","1","29255","Q383930","125750"
"23293310","Robert Wood (mathematician)","0","4210","Q7351218","57"
"10311422","Kevin Smith (cornerback)","0","8991","Q6397514","2523"
"54229403","Eric Whiteside","1","1418","Q9254546","38"
"53891312","Evan J. Peterson","1","8171","Q30126548","401"
"12033398","Jo Koy","1","14819","Q6204327","127807"
"8128808","Oliver Rohrbeck","1","2229","Q121814","229"
"302167","Salman Khan","1","119653","Q9543","438768"
"43143942","Petteri Orpo","0","17314","Q6029546","1469"
"984","Agatha Christie","1","159899","Q35064","231981"
"1815091","Charlie Brooks","1","20621","Q4097160","9500"
"26732483","Mário de Noronha","1","2792","Q113929","65"
"3195049","Gal Gadot","1","94840","Q185654","238888"
"9431443","Anja Rubik","0","22687","Q235986","3883"
"59125917","Amy Grant (politician)","0","8871","Q59160099","374"
"3027978","Dieter Meier","0","7735","Q526407","5811"
"2396553","Pep Guardiola","1","220286","Q164038","294259"
"56891151","Kevin Kühnert","0","14317","Q43567875","2423"
"36845","Henry Dunant","1","31590","Q12091","12124"
"9719309","Nikolaos Pavlopoulos","0","1998","Q6352629","69"
"22765442","Ilham Aliyev","1","89213","Q57371","40830"
"26006391","Rick Kavanian","0","5655","Q76128","1185"
"5020004","Jon Adkins","1","5589","Q6270281","285"
"429665","George Stephanopoulos","1","50459","Q1655924","54119"
"1042690","Sauli Niinistö","1","45119","Q29207","20711"
"162870","Jay-Z","1","166402","Q62766","236163"
"70733429","Spiridon Putin","1","4308","Q19300969","29139"
"33450363","Kai Pflaume","1","2434","Q120975","912"
"14728074","Steve Martin (rugby league)","0","7971","Q7613281","218"
"","Paige_Butcher_%28rugby_union%29","","","",""
"419342","David Cameron","1","213261","Q192","370859"
"7230689","Halsey Hall","0","15327","Q5643534","307"
"26947024","Simone Thomalla","0","2520","Q100269","2065"
"4297361","Cathy Schulman","1","4824","Q1051160","9475"
"48531107","Lady Aiko","1","14189","Q21468170","607"
"74386","Michael VII Doukas","1","17805","Q210564","4422"
"25891679","Mike Jackson (automotive)","1","6005","Q6847369","297"
"20603","Mary, Queen of Scots","1","91869","Q131412","348588"
"56527359","Steve Martin (Australian politician)","1","10791","Q48152466","264"
"34788066","Kim Ji-soo (singer, born 1990)","0","16476","Q492716","726"
"63673141","Pavlos Vasiliou","0","4469","Q15999038","44"
"12684530","Jennifer Lawrence","1","146877","Q189490","396572"
"20913302","Robert De Niro","1","165816","Q36949","329231"
"3865723","Jared Hasselhoff","1","9051","Q1382341","9656"
"56198599","Nico Santos (actor)","1","11701","Q47015415","17342"
"1242511","Nikos Aliagas","1","2830","Q2982536","1704"
"49652795","Martha Stewart Leitch","0","3281","Q23035490","53"
"50227916","Máxima Acuña","1","9157","Q23887987","264"
"28826297","Letícia Román","1","5692","Q642662","2279"
"73631","M. Night Shyamalan","1","54864","Q51489","174871"
"408640","George Miller (California politician)","1","53838","Q966352","1550"
"5567395","Hayley Atwell","1","48468","Q234959","88290"
"21949706","Michael Shannon (pediatrician)","0","6620","Q6834317","96"
"50397255","Jesse Williams (footballer, born 1903)","0","3433","Q24007449","32"
"49473385","Salman Khan Ustajlu","0","2034","Q16050902","89"
"6045489","Ruth E. Carter","1","19513","Q3942970","3949"
"2289856","Elizabeth Banks","1","48340","Q219373","207433"
"87219","LeVar Burton","1","39252","Q312570","47562"
"22020136","Juan Pedro Lanzani","1","14651","Q2203927","3305"
"8830875","Tomasz Gollob","0","13769","Q1390271","815"
"34758489","Sadio Mané","1","94401","Q209942","300792"
"2194507","Pavlos Kountouriotis","1","14036","Q374655","2064"
"4731599","Katharina Thalbach","1","21958","Q69640","4176"
"385290","Jimmy Kimmel","1","98847","Q4914","120186"
"3489770","Ian Harte","1","37552","Q358793","3670"
"3131512","Mirja Boes","1","4338","Q96295","494"
"658557","Steven Smith (astronaut)","1","9807","Q378949","829"
"40529081","Bobby Brown (footballer, born 1931)","1","3345","Q16091730","56"
"27280171","Dan Poulter","1","14137","Q575239","3540"
"502641","John Taylor, Baron Taylor of Warwick","1","18012","Q336790","3398"
"1207868","Katharine Cornell","1","83378","Q272086","3193"
"3762237","Laura Dern","1","80277","Q220901","169684"
"30077333","Judith Rakers","0","3710","Q62867","928"
"241721","Annie Lennox","1","93774","Q151231","91747"
"38869204","Jordan Carver","0","6633","Q125590","3609"
"9186780","Bobby Browne (footballer, born 1912)","1","5071","Q4934824","83"
"16635534","Craig Wickes","0","2609","Q5181590","73"
"18707123","Carmen Electra","1","44342","Q185122","100969"
"49138998","Mario García Torres","1","43018","Q11935549","184"
"9271515","Bella Thorne","1","89756","Q208117","201154"
"7161299","Rebel Wilson","1","77851","Q442897","107805"
"48035590","Jesse Rutherford (singer)","1","12223","Q17478226","305516"
"57772096","Ski Mask the Slump God","1","26541","Q42224353","26535"
"43922210","Silvio Heinevetter","0","3504","Q871697","661"
"52149687","James Leslie Wanklyn","0","4092","Q21548609","45"
"61404","Sylvester Stallone","1","99662","Q40026","516742"
"61080222","Mark Pieth","1","3784","Q10326591","253"
"18577674","Billy Porter (actor)","1","57176","Q4913177","50185"
"50428735","Russell Taylor (journalist)","0","1478","Q24699414","39"
"77169","Philip IV of France","1","47697","Q130969","43553"
"105389","Jeff Beck","1","80480","Q192474","129419"
"55654598","Li Jun Li","1","9672","Q27864073","16847"
"18465654","Oliver Pocher","1","13398","Q70912","1359"
"53721170","Anne Harriet Fish","1","4758","Q19325106","121"
"26712982","Bill Irwin (skier)","1","3823","Q4909564","75"
"22751226","Joan Collins (politician)","1","14522","Q6204959","1270"
"2316131","Nikolaj Coster-Waldau","1","59048","Q445772","106613"
"5007334","Lily Allen","1","110740","Q58735","122566"
"45708757","Marwan Kenzari","1","13437","Q13817318","128177"
"2391653","Juan Fernández Navarrete","1","3581","Q1710465","283"
"164910","Serena Williams","1","315725","Q11459","338760"
"51650949","Noah Schnapp","0","34982","Q26926633","126984"
"8072614","Sky du Mont","1","8590","Q69340","4313"
"44647178","Imran Khan (cricketer, born 1963)","1","4731","Q18687912","102"
"1896834","Lorrie Morgan","0","49807","Q464208","56231"
"59502204","Matty Matheson","0","24687","Q60215396","38170"
"398710","Bill Nelson (musician)","1","60201","Q3272899","4611"
"60678566","Prince Archie of Sussex","1","18918","Q62938826","39"
"23961403","Joseph Kosinski","1","17369","Q2444076","40532"
"7886","Drew Barrymore","1","96311","Q676094","395058"
"9634279","María Teresa Rafaela of Spain","1","10738","Q232132","820"
"1061378","James Marsden","1","38497","Q485901","121509"
"430391","Calvin Klein","1","13094","Q214800","74193"
"11402229","Aaron Taylor-Johnson","1","26613","Q45923","291391"
"33790230","Craig David Wallace","0","2993","Q5180878","252"
